"","fichero","etiquetas"
"297","1171780_168946753313095_91705507_n.jpg","Suit| Formal wear| Team| Tuxedo| Event"
"298","117191891_300140671043992_4750623472359096126_n.jpg","Gridiron football| American football| Super bowl| Canadian football| Helmet"
"299","1172030_737264979635636_2129440874_n.jpg","Event| Conversation| Gesture| Employment| Suit"
"300","1172113_628593893875018_594513012_n.jpg","Luxury vehicle| Suit| Formal wear| White-collar worker| Vehicle"
"301","1172310_1665559477065619_248332405_n.jpg","Event| Convention| Crowd| Audience| Academic conference"
"302","1173129_1647496328846325_747335430_n.jpg","Text| Font| Games"
"303","117425969_336364624063434_4922183422836945396_n.jpg","Official| Forehead| Human| Spokesperson| Businessperson"
"304","117538374_625937868056071_8357211068365309930_n.jpg","Helicopter| Helicopter rotor| Aircraft| Rotorcraft| Military helicopter"
"305","117603970_1449838571869526_6734088582286616898_n.jpg","Job| Photo caption| Businessperson| Sky| White-collar worker"
"306","117639255_2545950509030280_2131121130719413352_n.jpg","Magazine| Forehead| News| Album cover| Photo caption"
"307","117871453_2645849088997584_5285892128884144129_n.jpg","People| Crowd| Product| Fan| Event"
"308","117894880_307695393898040_1745715492350490874_n.jpg","Transport| Crowd| Vehicle| Car| Team"
"309","117961233_667643257190074_7309367295857790553_n.jpg","Text| Font| Line"
"310","11809554_439087452943669_482723637_n.jpg","Event| Carpet| Red carpet| Flooring| Premiere"
"311","11809965_909910462379395_457513398_n.jpg","Red carpet| Carpet| Event| Red| Award ceremony"
"312","118192689_633276820903503_2593024550099640086_n.jpg","Speech| Event| Competition event| Championship| Competition"
"313","118210854_356375195364732_5367945750964387851_n.jpg","Job| Public speaking| Spokesperson| Sky| Speech"
"314","11821203_704335589696833_6792045_n.jpg","Event| Conversation| White-collar worker| Suit| Gesture"
"315","11821835_748952165250711_299447063_n.jpg","People| Crowd| Product| Red| Sky"
"316","118241783_680040676200197_5107195418247460230_n.jpg","Event| Logo| Photo caption| News| Brand"
"317","118285125_1673791759463425_5634858422921905690_n.jpg","Event"
"318","118323132_3984862691529042_1079841069491318245_n.jpg","Event| Pink| Flag| Performance| Ceremony"
"319","118481550_111748630540902_1366333568063858352_n.jpg","Child| School uniform| Uniform| Event| Grandparent"
"320","11848817_892282364195510_597680492_n.jpg","Tie| White-collar worker| Forehead| Smile| Bow tie"
"321","11849179_1036221543074739_1867193920_n.jpg","Suit| Event| Room| Businessperson| White-collar worker"
"322","11849405_765498256895807_1761153539_n.jpg","Speech| Event| Public speaking| Community| Orator"
"323","118524374_373461600483519_2877264483670031916_n.jpg","Text| Font| Photo caption| Movie"
"324","11856692_1696028633951727_320660139_n.jpg","Crowd| People| Event| Iron| Audience"
"325","118646850_312348543406824_9136356549624170050_n.jpg","Battleship| Warship| Vehicle| Naval ship| Ship"
"326","118685787_313964713164361_2692710273209653358_n.jpg","Text| Font| Line"
"327","118692395_1960991884208575_6351976811842280095_n.jpg","Official| Event| Court| Government| News conference"
"328","11875492_731558473657265_138580745_n.jpg","Suit| White-collar worker| Official| Businessperson| Formal wear"
"329","118953587_257868081966387_6117759307099747620_n.jpg","Text| Font| Photo caption| Movie"
"330","11899604_1706421046246348_1315642027_n.jpg","Team| Crew| Event| Official| Military officer"
"331","11909247_1500611540233051_1453728128_n.jpg","Text| Font| Photo caption| Novel| Book"
"332","11909400_436850083170848_469490675_n.jpg","Text| Line| Font| Parallel| Screenshot"
"333","11909413_486120051554062_1447442911_n.jpg","Face| Forehead| Skin| Eyebrow| Head"
"334","119117011_939117309903857_2799997888206832864_n.jpg","Advertising| Signage| Banner| Sign| Font"
"335","119164969_169302431432935_5228395507465390523_n.jpg","Sky| Iron| Real estate| Font| Adaptation"
"336","11917844_864062777004144_500312239_n.jpg","Event| Official| White-collar worker| Newscaster| Suit"
"337","119210946_401240024178229_8398758521164550503_n.jpg","Public speaking| Speech| Spokesperson| Orator| Job"
"338","119211442_244209183562711_7168869972002355776_n.jpg","Banner| Font| Advertising| Signage| Sign"
"339","11931117_838965392887326_1022579076_n.jpg","Event| Suit| Businessperson| White-collar worker| Tree"
"340","119467306_328386728252978_2105536884396797471_n.jpg","Team| Event| Photo caption| Banner| Official"
"341","119494756_324400325551287_5385145195010000720_n.jpg","Food| Dish| Meal| Breakfast| Businessperson"
"342","11950639_1642700512652342_594240775_n.jpg","Conversation| Photo caption| Smile| Event| Photography"
"343","11950713_1103243293036972_2063515027_n.jpg","Crowd| People| Stage| Event| Sky"
"344","119568308_671561236810965_1902987504233808289_n.jpg","Memorial day| Veterans day| Event| Independence day| Advertising"
"345","12070936_1661073614138696_443529581_n.jpg","Crowd| Audience| People| Auditorium| Event"
"346","12093244_750676428392935_683872143_n.jpg","Facial hair| Headgear| Cap| White-collar worker| Beard"
"347","12093266_1524545471191554_2125371617_n.jpg","Event| Suit| Formal wear| Businessperson| Official"
"348","12093379_1027264477345731_528639873_n.jpg","Facial hair| Beard| Moustache| Rabbi"
"349","12093558_586286194874217_1313850992_n.jpg","Flag| Flag of the united states| Red| Flag Day (USA)| Veterans day"
"350","12093653_1155247144504855_728634059_n.jpg","Architecture| Landmark| Urban area| City| Arch"
"351","12093688_1645311362403336_1303195397_n.jpg","Personal protective equipment| Architecture| Tree| Building| Team"
"352","12093832_1685791051644992_879672370_n.jpg","Text| Photo caption| Poster| Font| White-collar worker"
"353","12106273_1626898574241218_1373955085_n.jpg","Hair| Blond| Official| Suit| Event"
"354","12132777_147395258943784_780764157_n.jpg","Audience| Crowd| People| Auditorium| Event"
"355","12132797_1507516499566883_1960661799_n.jpg","People| Crowd| Community| Event| Fan"
"356","12135404_1707450219491362_1502232843_n.jpg","Suit| Event| Formal wear| White-collar worker| Tuxedo"
"357","12141954_429510960584180_163164624_n.jpg","People| Social group| Team| Community| Youth"
"358","12142401_516683188501178_1899103487_n.jpg","Crowd| People| Audience| Event| Convention"
"359","12142592_1509089306060064_812552397_n.jpg","People| Crowd| Product| Event| Audience"
"360","12142598_940972852618553_689365175_n.jpg","Community| Team| Jacket| Outerwear| Event"
"361","12145150_1498114873822499_1760794183_n.jpg","Outerwear| White-collar worker| Suit| Formal wear| Uniform"
"362","12145341_1088008954542831_1609009716_n.jpg","Suit| Businessperson| White-collar worker| Tie| Event"
"363","12224076_1116465401699547_283142199_n.jpg","Suit| Fashion| Formal wear| Outerwear| Event"
"364","12224518_833148660139620_318522387_n.jpg","Job| Event| Design| Employment| Team"
"365","12230886_1005949179428181_1355692006_n.jpg","Suit| Fashion| Formal wear| Selfie| Event"
"366","12237016_162352864119609_1669816654_n.jpg","Sitting| Leg| Conversation| Event| Chair"
"367","12256651_145369242494323_1632595473_n.jpg","Building| Steel| Metal| Architecture| Hangar"
"368","12269842_145113932519285_2109123760_n.jpg","Job| Community| Team| Event| Photo caption"
"369","12277518_1689785461242366_1377721255_n.jpg","Event| Pink| Official| Speech| Gesture"
"370","12298785_906536789444428_1655724527_n.jpg","Text| Font| Logo| Label| Graphics"
"371","12298881_806860112773417_471725072_n.jpg","Event| Suit| Fun| Formal wear| Smile"
"372","12317525_1682011678712077_336175059_n.jpg","Suit| Event| White-collar worker| Outerwear| Tourism"
"373","12328189_702897826512122_798041397_n.jpg","Vehicle| Helicopter| Aircraft| Rotorcraft| Aviation"
"374","12328202_849637485147045_1532061567_n.jpg","Baseball| Ball| Font| Autograph| Bat-and-ball games"
"375","12328386_580019558828639_1409224152_n.jpg","Job| Event| Official| Photo caption| Management"
"376","12331734_528308877333223_283813278_n.jpg","Event| Formal wear| Suit| Conversation| Tuxedo"
"377","12338658_1507734112890265_2055283346_n.jpg","Social group| Event| Ceremony| Tree| Family"
"378","12338806_474302239438880_1686898370_n.jpg","Child| Reading| Smile| Toddler| Happy"
"379","12345927_429931260537378_683387693_n.jpg","Event| Gesture| Art"
"380","12345948_818082174987191_2137187291_n.jpg","Forehead| Photography| Selfie| Photo caption"
"381","12353292_441254639403266_1589440040_n.jpg","People| Crowd| Event| Audience| Veterans day"
"382","12353373_1100395266671801_1222886749_n.jpg","Sky| Photography| Photo caption| Font| Darkness"
"383","12353485_1013392432052992_257981079_n.jpg","Event| Community| Youth| Performance| Team"
"384","12353882_1580823855475839_205699042_n.jpg","Event| Team"
"385","12357276_1028194440560729_1439887399_n.jpg","News| Photo caption| Photography| Font| Technology"
"386","12357515_534294673409835_1855552710_n.jpg","Crowd| Sport venue| Fan| People| Audience"
"387","12357575_894660317283951_878343229_n.jpg","Christmas decoration| Holiday ornament| Interior design| Christmas"
"388","12357587_430118480517251_859981582_n.jpg","Flag| Speech| Event| Public speaking| Poster"
"389","12383201_215135195489061_916724471_n.jpg","People| Crowd| Transport| Community| Public space"
"390","12383218_572337062915183_1257748159_n.jpg","People| Event| Audience| Crowd| Speech"
"391","12383327_1672086523070768_1116260429_n.jpg","Hair| Face| Facial expression| Selfie| Beauty"
"392","12383360_202901183417199_554089094_n.jpg","News| Event| Media| Television program| Team"
"393","12383441_1534971650136387_857462596_n.jpg","Event| Official| Businessperson| Employment| Job"
"394","12383462_1039339876129463_1415357498_n.jpg","People| Crowd| Event| Sky| Iron"
"395","12383555_467577800100620_1105430069_n.jpg","Sport venue| Crowd| Audience| Arena| Fan"
"396","12383602_935076483195762_1782016446_n.jpg","Crowd| Audience| Convention| Event| Academic conference"
"397","12383628_1027503993974068_1423355659_n.jpg","Crowd| Audience| People| Fan| Sport venue"
"398","12394104_1662390254001432_1803632435_n.jpg","Academic certificate| Diploma| Smile"
"399","12407148_773260236151632_505065582_n.jpg","Crowd| People| Audience| Stage| Convention"
"400","12407191_1050398628336457_1114677282_n.jpg","Event| Product| Performance| Team| Carpet"
"401","12407208_1732677623617975_480366580_n.jpg","Event| Fashion| Carpet| Premiere| Dress"
"402","12407349_565802896903166_551954436_n.jpg","People| Public event| Crowd| Event| Fan"
"403","12407391_890868127675410_1502166836_n.jpg","People| Crowd| Tree| Event| Metal"
"404","12407402_936910266345596_1615930819_n.jpg","Crowd| Audience| People| Event| Performance"
"405","12407423_919805441433175_2080504826_n.jpg","Audience| Crowd| People| Product| Event"
"406","12407431_750209601745502_320129943_n.jpg","People| Crowd| Poster| Font| Album cover"
"407","12407466_588760767941990_1005278663_n.jpg","Spokesperson| Speech| Event| Public speaking| Official"
"408","12407495_529507580560035_175827981_n.jpg","Crowd| People| Audience| Event| Fan"
"409","12407498_931123643636400_1848690875_n.jpg","Crowd| Audience| People| Event| Convention"
"410","12407512_1719269364970530_1606831696_n.jpg","Font| Photo caption| Advertising"
"411","12407667_1011533998906177_2101560433_n.jpg","People| Crowd| Product| Text| Font"
"412","12407734_1677148875836424_662268295_n.jpg","Advertising| Poster| Banner| Signage"
"413","12407737_467837893421290_1376958780_n.jpg","Event| Iron| Crowd| Performance| Audience"
"414","12424397_974941805911197_1257398746_n.jpg","People| Audience| Crowd| Event| Stage"
"415","12424613_1105339842844352_981030248_n.jpg","Text| Font| Competition event| Games"
"416","12424629_1126950690655992_1034616364_n.jpg","Crowd| Audience| People| Fan| Product"
"417","12424695_963996640354461_1967944740_n.jpg","People| Event| Community| Audience| Tourism"
"418","12424860_924399954310516_408160494_n.jpg","Flag| Talent show| Flag of the united states| Event"
"419","12424890_528194064022041_763338228_n.jpg","Skin| Hand| Gesture| Collaboration| Human"
"420","12445779_1134314989952184_1407034945_n.jpg","Easter egg| Ornament| Font| Holiday ornament| Pattern"
"421","12446008_1706260076264625_562987588_n.jpg","Suit| Event| Formal wear| Tuxedo| Tie"
"422","12446019_529939120521089_832609221_n.jpg","Event| Crowd| Night| Metal"
"423","12446041_1599270603667230_176632281_n.jpg","Motor vehicle| Motorcycling| Vehicle| Motorcycle| Motorcycle accessories"
"424","12446234_992479977459794_1215398080_n.jpg","People| Event| Crowd| Sky| Audience"
"425","12479060_1703177183288060_179756552_n.jpg","Text| Font| Document"
"426","12479136_963863060315504_1202120822_n.jpg","Sport venue| Arena| Fan| Crowd| Stadium"
"427","12479167_1674872052751879_1153634232_n.jpg","Crowd| Event| Job| Convention| Audience"
"428","12479186_1659182054331617_860730636_n.jpg","Hair| Blond| Face| Eyebrow| Lip"
"429","12479355_1543512472632869_614258765_n.jpg","Audience| Event| Crowd| Auditorium| Stage"
"430","12479492_816860785107453_1112168944_n.jpg","Arm| Event| Gesture"
"431","12479543_158133107890511_472230503_n.jpg","Spokesperson| Job| Official| Event| Speech"
"432","12479588_644897238982043_2092745088_n.jpg","Crowd| People| Audience| Event| Convention"
"433","12479590_924126177666030_1181859188_n.jpg","Competition event| Advertising| Team| Banner| Stage equipment"
"434","12501458_542581359233478_1636156375_n.jpg","Font"
"435","12501479_990026371045273_1027196744_n.jpg","Text| Font| Electric blue| Advertising"
"436","12501516_496141907252570_713112934_n.jpg","Font| Public speaking"
"437","12501745_1513902878904764_939420560_n.jpg","Crowd| Event| Audience| Youth| Convention"
"438","12501747_1510382792597923_526523780_n.jpg","Snow| Winter| Advertising| Freezing| Signage"
"439","12501872_585973231578381_946862098_n.jpg","Event| White-collar worker"
"440","12501888_775758559227449_961878385_n.jpg","Team| News| Television program"
"441","12502033_964445030304105_1266812079_n.jpg","Poster| Event| Veterans day| Banner| Advertising"
"442","12519084_103620850036851_2040009018_n.jpg","Crowd| People| Sky| Event| Community"
"443","12519150_1059877104035464_1806309533_n.jpg","Crowd| Audience| Fan| People| Sport venue"
"444","12519328_1190874594260003_1595046164_n.jpg","Flag of the united states| Flag| Landmark| Architecture| Metropolitan area"
"445","12519578_163533197362311_1786141470_n.jpg","Businessperson| White-collar worker| Official| Business| Suit"
"446","12519589_1706358962975517_2004319328_n.jpg","People| Team| Air travel| Crew| Sky"
"447","12519643_588099811355365_228732716_n.jpg","Flag of the united states| Flag| Flag Day (USA)| Veterans day| Independence day"
"448","12523586_1680528715547176_1476622899_n.jpg","Crowd| People| Protest| Public event| Hand"
"449","12523592_165923193776237_1487876432_n.jpg","Sport venue| Floor| Competition event| Flooring| Basketball"
"450","12523611_1689203347958021_1833185974_n.jpg","Speech| Public speaking| Job| Event| Spokesperson"
"451","12523625_1579331669023720_1282502686_n.jpg","People| Product| Fan| Protest| Event"
"452","12523659_1066056893416309_1384840608_n.jpg","Event| Crowd| Auditorium| News conference| Convention"
